pubmed_id,TOPIC_LABEL
10403746,FOODIN
34570359,FOODIN
10027719,FOODIN
25243787,FOODIN
21543111,FOODIN
32109669,FOODIN
26333996,FOODIN
31340627,FOODIN
29191841,FOODIN
31670187,FOODIN
31298594,FOODIN
30867417,FOODIN
31091145,FOODIN
23695678,FOODIN
32654471,FOODIN
29576450,FOODIN
23479567,FOODIN
23973043,FOODIN
31737919,FOODIN
23487776,FOODIN
23972840,FOODIN
25242456,FOODIN
30699873,FOODIN
26989097,FOODIN
20959432,FOODIN
24708359,FOODIN
28150221,FOODIN
25618300,FOODIN
21938457,FOODIN
15638951,FOODIN
20226536,FOODIN
21889574,FOODIN
17941097,FOODIN
26542778,FOODIN
26592203,FOODIN
31368178,FOODIN
15918078,FOODIN
33662047,FOODIN
26821977,FOODIN
22832657,FOODIN
24340091,FOODIN
22275851,FOODIN
29673237,FOODIN
25913301,FOODIN
28280960,FOODIN
33040669,FOODIN
30402941,FOODIN
26110341,FOODIN
27699937,FOODIN
29191031,FOODIN
24021960,FOODIN
26487811,FOODIN
31976585,FOODIN
26660158,FOODIN
26209750,FOODIN
19517061,FOODIN
34000980,FOODIN
30003412,FOODIN
25801102,FOODIN
25498133,FOODIN
25358868,FOODIN
31748690,FOODIN
31740663,FOODIN
27882516,FOODIN
33158196,FOODIN
18478177,FOODIN
27653321,FOODIN
16979146,FOODIN
27276526,FOODIN
23565828,FOODIN
27145763,FOODIN
30218003,FOODIN
25466718,FOODIN
32077707,FOODIN
27138077,FOODIN
21592096,FOODIN
20183634,FOODIN
34380431,FOODIN
23026378,FOODIN
30882674,FOODIN
26442668,FOODIN
27196537,FOODIN
32562379,FOODIN
21839144,FOODIN
28867939,FOODIN
28867940,FOODIN
26377804,FOODIN
24321650,FOODIN
28229321,FOODIN
27697064,FOODIN
27697064,FOODAL
26222511,FOODIN
29082242,FOODIN
28755517,FOODIN
32239177,FOODIN
32293259,FOODIN
33075436,FOODIN
32160409,FOODIN
19161632,FOODIN
26215149,FOODIN
26343715,FOODIN
16400612,FOODIN
25881162,FOODIN
22688420,FOODIN
19208354,FOODIN
31142855,FOODIN
17159977,FOODIN
34972135,FOODIN
25138211,FOODIN
26800698,FOODIN
26502740,FOODIN
25944818,FOODIN
30871532,FOODIN
30871532,FOODAL
20860222,FOODIN
34638824,FOODIN
34638824,FOODAL
27417569,FOODIN
27417569,FOODAL
27030979,FOODIN
27030979,FOODAL
33009893,FOODIN
18346907,FOODIN
18346907,FOODAL
25315199,FOODIN
23119005,FOODIN
23119005,FOODAL
11979305,FOODIN
25038626,FOODIN
33433759,FOODIN
32328064,FOODIN
34501811,FOODIN
16762155,FOODIN
34021438,FOODIN
32121467,FOODIN
22897390,FOODIN
22897390,FOODAL
22684480,FOODIN
22684480,FOODAL
19253056,FOODIN
29985419,FOODIN
27520094,FOODIN
24391023,FOODIN
24604037,FOODIN
26914399,FOODIN
15797957,FOODIN
17600229,FOODIN
27873324,FOODIN
21983349,FOODIN
30200152,FOODIN
17937745,FOODIN
17937745,FOODAL
31618399,FOODIN
31618399,FOODAL
15979955,FOODIN
15979955,FOODAL
25400838,FOODIN
21812905,FOODIN
14718719,FOODIN
29358037,FOODIN
29874433,FOODIN
29481288,FOODIN
27597177,FOODIN
27597177,FOODAL
30005651,FOODIN
30005651,FOODAL
21961576,FOODIN
21961576,FOODAL
24959879,FOODIN
26098763,FOODIN
16538877,FOODIN
16538877,FOODAL
27852131,FOODIN
22568453,FOODIN
32063099,FOODIN
31577850,FOODIN
31577850,FOODAL
33562721,FOODIN
33562721,FOODAL
22703762,FOODIN
15354858,FOODIN
25300969,FOODIN
25300969,FOODAL
31822263,FOODIN
30602375,FOODIN
30840592,FOODIN
20126254,FOODIN
31587366,FOODIN
19541292,FOODIN
27435372,FOODIN
31002480,FOODIN
32439979,FOODIN
31274544,FOODIN
25012842,FOODIN
19716990,FOODIN
19772600,FOODIN
18986552,FOODIN
24147742,FOODIN
24392134,FOODIN
21453464,FOODIN
24021217,FOODIN
20808146,FOODIN
26643280,FOODIN
22907732,FOODIN
29451186,FOODIN
32293839,FOODIN
19125330,FOODIN
26473596,FOODIN
23393559,FOODIN
23594334,FOODIN
27168345,FOODIN
31168173,FOODIN
21681867,FOODIN
26189566,FOODIN
24438559,FOODIN
31727442,FOODIN
24874919,FOODIN
25003950,FOODIN
19845785,FOODIN
21450309,FOODIN
34165249,FOODIN
33546600,FOODIN
21234437,FOODIN
28272115,FOODIN
21585624,FOODIN
28300864,FOODIN
20526338,FOODIN
26519038,FOODIN
20021265,FOODIN
32259776,FOODIN
31342534,FOODIN
34180076,FOODIN
31559635,FOODIN
34184781,FOODIN
23848401,FOODIN
31742594,FOODIN
22027350,FOODIN
25324165,FOODIN
30573346,FOODIN
31308053,FOODIN
24805079,FOODIN
32420600,FOODIN
34884777,FOODIN
21775430,FOODIN
27659787,FOODIN
26822949,FOODIN
27506598,FOODIN
24910428,FOODIN
29266534,FOODIN
32583448,FOODIN
21199752,FOODIN
21206382,FOODIN
26553929,FOODIN
26201991,FOODIN
24892806,FOODIN
30144427,FOODIN
28264818,FOODIN
31824659,FOODIN
29218485,FOODIN
31596022,FOODIN
32112796,FOODIN
29654747,FOODIN
28899465,FOODIN
29590640,FOODIN
20303876,FOODIN
20303876,FOODAL
19165485,FOODIN
19175939,FOODIN
19175939,FOODAL
22573572,FOODIN
22573572,FOODAL
31491469,FOODIN
31491469,FOODAL
29980346,FOODIN
19683022,FOODIN
19683022,FOODAL
27381462,FOODIN
27381462,FOODAL
33800150,FOODIN
33800150,FOODAL
28837157,FOODIN
30022024,FOODIN
31067464,FOODIN
23932590,FOODIN
20670894,FOODIN
26593718,FOODIN
31836759,FOODIN
32640219,FOODIN
23333308,FOODIN
31983075,FOODIN
27037238,FOODIN
29231814,FOODIN
22510687,FOODIN
25929431,FOODIN
26988620,FOODIN
23351565,FOODIN
10643148,FOODIN
26288143,FOODIN
24684248,FOODIN
30420678,FOODIN
18436194,FOODIN
24862404,FOODIN
28545508,FOODIN
23110189,FOODIN
25722948,FOODIN
23773341,FOODIN
26272340,FOODIN
22430884,FOODIN
16688411,FOODIN
14673217,FOODIN
28747192,FOODIN
31631413,FOODIN
19540311,FOODIN
20048750,FOODIN
31272255,FOODIN
29503216,FOODIN
27914035,FOODIN
20615259,FOODIN
31494400,FOODIN
19772578,FOODIN
21845158,FOODIN
30840133,FOODIN
30954919,FOODIN
20616674,FOODIN
22722321,FOODIN
22280339,FOODIN
28252569,FOODIN
29325731,FOODIN
27154995,FOODIN
23829364,FOODIN
28089731,FOODIN
26189199,FOODIN
18578865,FOODIN
26369836,FOODIN
34946924,FOODIN
21107304,FOODIN
26303675,FOODIN
25340731,FOODIN
29936674,FOODIN
20200584,FOODIN
30056060,FOODIN
31278068,FOODIN
22648858,FOODIN
22022360,FOODIN
20936980,FOODIN
20425007,FOODIN
21342521,FOODIN
21408077,FOODIN
21414229,FOODIN
25092471,FOODIN
22114717,FOODIN
24216038,FOODIN
20836869,FOODIN
21203514,FOODIN
32414291,FOODIN
27318894,FOODIN
21940862,FOODIN
20376347,FOODIN
19909538,FOODIN
22039471,FOODIN
21943244,FOODIN
22438885,FOODIN
21896167,FOODIN
21994780,FOODIN
20421928,FOODIN
22363509,FOODIN
22818188,FOODIN
21628392,FOODIN
20594299,FOODIN
19318492,FOODIN
20066031,FOODIN
21171973,FOODIN
21171978,FOODIN
21171979,FOODIN
21171980,FOODIN
20920148,FOODIN
21501825,FOODIN
21176195,FOODIN
20156349,FOODIN
33546190,FOODIN
25955609,FOODIN
21393332,FOODIN
33256393,FOODIN
25985931,FOODIN
32790119,FOODIN
19115522,FOODIN
18614545,FOODIN
29089619,FOODIN
33770200,FOODIN
21420406,FOODIN
23063585,FOODIN
26590883,FOODIN
20971953,FOODIN
19101574,FOODIN
21038416,FOODIN
34549727,FOODIN
24623813,FOODIN
30650351,FOODIN
32510829,FOODIN
19561358,FOODIN
22287633,FOODIN
32725171,FOODIN
34627331,FOODIN
34636333,FOODIN
22887873,FOODIN
31248109,FOODIN
31248109,FOODAL
30863783,FOODIN
20044998,FOODIN
19280716,FOODIN
19280716,FOODAL
32471207,FOODIN
32471207,FOODAL
33923626,FOODIN
33923626,FOODAL
34895167,FOODIN
34895167,FOODAL
34938374,FOODIN
28928101,FOODIN
28928101,FOODAL
16361815,FOODIN
16361815,FOODAL
32297643,FOODIN
32297643,FOODAL
21516741,FOODIN
21516741,FOODAL
28886490,FOODIN
12519862,FOODIN
22956967,FOODIN
30739868,FOODIN
19590588,FOODIN
19590588,FOODAL
15355555,FOODIN
32919216,FOODIN
32919216,FOODAL
17428355,FOODIN
28274566,FOODIN
28274566,FOODAL
31633733,FOODIN
31633733,FOODAL
20060205,FOODIN
29948346,FOODIN
32660201,FOODIN
32660201,FOODAL
19184578,FOODIN
31366385,FOODIN
31366385,FOODAL
22273495,FOODIN
32754262,FOODIN
32754262,FOODAL
28466652,FOODIN
29318394,FOODIN
32134798,FOODIN
34256648,FOODIN
18283403,FOODIN
26922944,FOODIN
29508090,FOODIN
33560138,FOODIN
23717480,FOODIN
26689393,FOODIN
22917679,FOODIN
26808377,FOODIN
19750552,FOODIN
27497153,FOODIN
22249355,FOODIN
21987090,FOODIN
21987090,FOODAL
33510476,FOODIN
26324098,FOODIN
26063326,FOODIN
34684433,FOODIN
29023457,FOODIN
34946818,FOODIN
23917168,FOODIN
21871825,FOODIN
16584902,FOODIN
16160008,FOODIN
16023393,FOODIN
15459009,FOODIN
16140868,FOODIN
16091455,FOODIN
11698297,FOODIN
23318931,FOODIN
31075491,FOODIN
24564410,FOODIN
27031109,FOODIN
31111503,FOODIN
25463631,FOODIN
32585311,FOODIN
8061610,FOODIN
18562316,FOODIN
29571745,FOODIN
24192681,FOODIN
7485100,FOODIN
33600953,FOODIN
11196750,FOODIN
10910933,FOODIN
24840153,FOODIN
24056040,FOODIN
33465074,FOODIN
34879103,FOODIN
29243140,FOODIN
19596009,FOODIN
19596009,FOODAL
25807184,FOODIN
25807184,FOODAL
26925500,FOODIN
26925500,FOODAL
21570716,FOODIN
21570716,FOODAL
27416963,FOODIN
27309818,FOODIN
32187129,FOODIN
33499313,FOODIN
25918383,FOODIN
11017941,FOODIN
25878398,FOODIN
19661472,FOODIN
29496565,FOODIN
24940036,FOODIN
22283728,FOODIN
15812238,FOODIN
27871907,FOODIN
17697943,FOODIN
33812003,FOODIN
14963277,FOODIN
34681920,FOODIN
27711207,FOODIN
16889995,FOODIN
14687036,FOODIN
19364839,FOODIN
25690149,FOODIN
20531373,FOODIN
31209933,FOODIN
21472143,FOODIN
28486752,FOODIN
23762099,FOODIN
33062074,FOODIN
24376548,FOODIN
31792366,FOODIN
17351927,FOODIN
16962929,FOODIN
33539452,FOODIN
16956834,FOODIN
16123422,FOODIN
32454519,FOODIN
30031848,FOODIN
18687083,FOODIN
28863028,FOODIN
30641122,FOODIN
21556708,FOODIN
27488183,FOODIN
16503213,FOODIN
30135282,FOODIN
25713999,FOODIN
33032658,FOODIN
32751348,FOODIN
18936223,FOODIN
34069320,FOODIN
22748975,FOODIN
27269715,FOODIN
32725293,FOODIN
28178666,FOODIN
33921707,FOODIN
21396369,FOODIN
22271411,FOODIN
20691689,FOODIN
32088296,FOODIN
22310916,FOODIN
32717871,FOODIN
22610000,FOODIN
25070056,FOODIN
24410472,FOODIN
28198454,FOODIN
21401922,FOODIN
34048572,FOODIN
26046368,FOODIN
32646888,FOODIN
27760710,FOODIN
19101576,FOODIN
26149689,FOODIN
25414354,FOODIN
25799058,FOODIN
29575628,FOODIN
30445423,FOODIN
29499739,FOODIN
28716867,FOODIN
26684320,FOODIN
19185281,FOODIN
20009592,FOODIN
26747865,FOODIN
24722141,FOODIN
28617445,FOODIN
28687971,FOODIN
33606809,FOODIN
14559878,FOODIN
24817641,FOODIN
27490902,FOODIN
30430339,FOODIN
24395671,FOODIN
32354836,FOODIN
21719596,FOODIN
29739757,FOODIN
30499911,FOODIN
30741937,FOODIN
32318955,FOODIN
34356050,FOODIN
31877165,FOODIN
31322208,FOODIN
28254358,FOODIN
30480775,FOODIN
19530235,FOODIN
25479908,FOODIN
25666348,FOODIN
16825431,FOODIN
15516848,FOODIN
26440929,FOODIN
20919528,FOODIN
31960047,FOODIN
26960971,FOODIN
30822218,FOODIN
30425093,FOODIN
27074266,FOODIN
31727123,FOODIN
23087183,FOODIN
17330256,FOODIN
33314777,FOODIN
33670882,FOODIN
31377798,FOODIN
24182852,FOODIN
23917160,FOODIN
19717560,FOODIN
33289902,FOODIN
21883702,FOODIN
25041862,FOODIN
34445800,FOODIN
33274207,FOODIN
33375084,FOODIN
30658996,FOODIN
27872184,FOODIN
29331942,FOODIN
31557950,FOODIN
29408290,FOODIN
31331993,FOODIN
34407605,FOODIN
21410535,FOODIN
11703331,FOODIN
17206377,FOODIN
12752114,FOODIN
22118647,FOODIN
11110675,FOODIN
21803011,FOODIN
24444427,FOODIN
27346075,FOODIN
28434588,FOODIN
26036940,FOODIN
21600985,FOODIN
27561826,FOODIN
17962356,FOODIN
22288893,FOODIN
22792074,FOODIN
31349801,FOODIN
29118324,FOODIN
21765476,FOODIN
34377931,FOODIN
27464310,FOODIN
26577449,FOODIN
19763819,FOODIN
23028381,FOODIN
29620998,FOODIN
32125938,FOODIN
22920209,FOODIN
30643217,FOODIN
32609350,FOODIN
16430786,FOODIN
28082821,FOODIN
31650731,FOODIN
17683622,FOODIN
28888541,FOODIN
22006095,FOODIN
24801750,FOODIN
22722027,FOODIN
18079067,FOODIN
26798408,FOODIN
20941551,FOODIN
25019276,FOODIN
18627646,FOODIN
20528828,FOODIN
20959425,FOODIN
17901921,FOODIN
14668201,FOODIN
11444684,FOODIN
31066578,FOODIN
19102423,FOODIN
16179957,FOODIN
21089166,FOODIN
16145351,FOODIN
22863120,FOODIN
19936617,FOODIN
20807249,FOODIN
12886034,FOODIN
21325954,FOODIN
26366304,FOODIN
20930387,FOODIN
30256423,FOODIN
34148407,FOODIN
31307206,FOODIN
28957430,FOODIN
24458851,FOODIN
22835848,FOODIN
24260145,FOODIN
19361870,FOODIN
27189957,FOODIN
28224735,FOODIN
21073637,FOODIN
30309244,FOODIN
23510446,FOODIN
25428414,FOODIN
19125211,FOODIN
25455586,FOODIN
17046571,FOODIN
32925550,FOODIN
33607811,FOODIN
28107566,FOODIN
16435889,FOODIN
30047417,FOODIN
22227778,FOODIN
24888387,FOODIN
25659730,FOODIN
22935661,FOODIN
17478638,FOODIN
21435510,FOODIN
27913465,FOODIN
15342903,FOODIN
31127932,FOODIN
31127932,FOODAL
22592522,FOODIN
22592522,FOODAL
30968606,FOODIN
30968606,FOODAL
21383967,FOODIN
21383967,FOODAL
20190752,FOODIN
20190752,FOODAL
19693089,FOODIN
19693089,FOODAL
24999842,FOODIN
24999842,FOODAL
19073967,FOODIN
19073967,FOODAL
22087237,FOODIN
22087237,FOODAL
28208589,FOODIN
28208589,FOODAL
18311140,FOODIN
18311140,FOODAL
21760890,FOODIN
21760890,FOODAL
19732772,FOODIN
30190127,FOODIN
22404660,FOODIN
32321595,FOODIN
24331455,FOODIN
20603625,FOODIN
21525857,FOODIN
32289651,FOODIN
25091462,FOODIN
15302904,FOODIN
22357850,FOODIN
25614623,FOODIN
22438901,FOODIN
31811237,FOODIN
29983511,FOODIN
30053459,FOODIN
32025861,FOODIN
34939829,FOODIN
24334606,FOODIN
24334606,FOODAL
25388004,FOODIN
25388004,FOODAL
22057235,FOODIN
22057235,FOODAL
20854658,FOODIN
20854658,FOODAL
24278174,FOODIN
24278174,FOODAL
24041540,FOODIN
26405070,FOODIN
26405070,FOODAL
20647273,FOODIN
20647273,FOODAL
20481466,FOODIN
11050011,FOODIN
32466579,FOODIN
11843825,FOODIN
10196363,FOODIN
23070040,FOODIN
34321014,FOODIN
30918013,FOODIN
29167503,FOODIN
10233365,FOODIN
27872764,FOODIN
28353027,FOODIN
32528417,FOODIN
19515497,FOODIN
28812273,FOODIN
28867943,FOODIN
34502097,FOODIN
32957930,FOODIN
29704085,FOODIN
25001970,FOODIN
30655508,FOODIN
29353531,FOODIN
29526524,FOODIN
28061972,FOODIN
24297685,FOODIN
32180084,FOODIN
33477375,FOODIN
30257212,FOODIN
25472942,FOODIN
21751195,FOODIN
31639439,FOODIN
19484476,FOODIN
29356034,FOODIN
16101277,FOODIN
17304220,FOODIN
32409752,FOODIN
22235331,FOODIN
29426838,FOODIN
22353689,FOODIN
27486975,FOODIN
20920215,FOODIN
21235735,FOODIN
23043934,FOODIN
30781888,FOODIN
26647360,FOODIN
23982148,FOODIN
23975276,FOODIN
23861224,FOODIN
33023304,FOODIN
28869532,FOODIN
33402933,FOODIN
26752256,FOODIN
22393940,FOODIN
33097431,FOODIN
20487541,FOODIN
26987072,FOODIN
26987072,FOODAL
33616476,FOODIN
20051483,FOODIN
22883684,FOODIN
22883684,FOODAL
25363320,FOODIN
25363320,FOODAL
17064416,FOODIN
17064416,FOODAL
30737369,FOODIN
30737369,FOODAL
33244195,FOODIN
32900780,FOODIN
24586903,FOODIN
28241063,FOODIN
32304549,FOODIN
32304549,FOODAL
33297418,FOODIN
33297418,FOODAL
29866531,FOODIN
27475719,FOODIN
30580531,FOODIN
30420730,FOODIN
25635822,FOODIN
25635822,FOODAL
20052365,FOODIN
32378997,FOODIN
32306098,FOODIN
33949097,FOODIN
25333398,FOODIN
34394004,FOODIN
30498130,FOODIN
30498130,FOODAL
27732613,FOODIN
34440900,FOODIN
34440900,FOODAL
10963013,FOODIN
10963013,FOODAL
32534933,FOODIN
12124706,FOODIN
33504005,FOODIN
29593294,FOODIN
28929400,FOODIN
26283408,FOODIN
29903195,FOODIN
22832903,FOODIN
29278735,FOODIN
20952512,FOODIN
26354865,FOODIN
32641412,FOODIN
32641412,FOODAL
28807314,FOODIN
33859636,FOODIN
33859636,FOODAL
28427357,FOODIN
24312163,FOODIN
18368064,FOODIN
18368064,FOODAL
19468064,FOODIN
19468064,FOODAL
32266159,FOODIN
32266159,FOODAL
33373079,FOODIN
33373079,FOODAL
31345980,FOODIN
33816637,FOODIN
33816637,FOODAL
34539646,FOODIN
34539646,FOODAL
19189980,FOODIN
24168842,FOODIN
24168842,FOODAL
30445599,FOODIN
30445599,FOODAL
33679768,FOODIN
33679768,FOODAL
18047540,FOODIN
18047540,FOODAL
27646878,FOODIN
27646878,FOODAL
31249397,FOODIN
31249397,FOODAL
29514953,FOODIN
29514953,FOODAL
31866067,FOODIN
31866067,FOODAL
24122796,FOODIN
24122796,FOODAL
18560602,FOODIN
33515210,FOODIN
33515210,FOODAL
29124320,FOODIN
29124320,FOODAL
30445483,FOODIN
30445483,FOODAL
28220389,FOODIN
28220389,FOODAL
24968232,FOODIN
24968232,FOODAL
19455118,FOODIN
19455118,FOODAL
25398231,FOODIN
18399985,FOODIN
17176439,FOODIN
17176439,FOODAL
17667713,FOODIN
17667713,FOODAL
34266494,FOODIN
34266494,FOODAL
20851210,FOODIN
20851210,FOODAL
17967566,FOODIN
17967566,FOODAL
19767079,FOODIN
19767079,FOODAL
34707607,FOODIN
34707607,FOODAL
21245836,FOODIN
21245836,FOODAL
28692792,FOODIN
32563262,FOODIN
24144430,FOODIN
24144430,FOODAL
31448710,FOODIN
34299046,FOODIN
34299046,FOODAL
23368647,FOODIN
23368647,FOODAL
17584584,FOODIN
17584584,FOODAL
27219348,FOODIN
27219348,FOODAL
17948900,FOODIN
17948900,FOODAL
20096742,FOODIN
20096742,FOODAL
33362776,FOODIN
33362776,FOODAL
17267307,FOODIN
17267307,FOODAL
25038238,FOODIN
26931528,FOODIN
30971286,FOODIN
30439413,FOODIN
30439413,FOODAL
27187378,FOODIN
27187378,FOODAL
32782316,FOODIN
32782316,FOODAL
17052335,FOODIN
17052335,FOODAL
30696024,FOODIN
30696024,FOODAL
33584697,FOODIN
33584697,FOODAL
20370570,FOODIN
20370570,FOODAL
16623937,FOODIN
26555434,FOODIN
34404427,FOODIN
26357864,FOODIN
23397116,FOODIN
25625371,FOODIN
32379790,FOODIN
33629189,FOODIN
29576267,FOODIN
21277838,FOODIN
22713632,FOODIN
24360851,FOODIN
32628812,FOODIN
33674782,FOODIN
33674782,FOODAL
22447619,FOODIN
22865486,FOODIN
26435258,FOODIN
22234503,FOODIN
25969702,FOODIN
22570109,FOODIN
33778919,FOODIN
24114042,FOODIN
32924542,FOODIN
18725795,FOODIN
26610461,FOODIN
26610461,FOODAL
11509447,FOODIN
30250466,FOODIN
30250466,FOODAL
30149616,FOODIN
30149616,FOODAL
22341855,FOODIN
10780855,FOODIN
27933374,FOODIN
24619148,FOODIN
22290469,FOODIN
28333014,FOODIN
25634187,FOODIN
17597658,FOODIN
31636346,FOODIN
31636346,FOODAL
23583365,FOODIN
31648491,FOODIN
11800227,FOODIN
30572450,FOODIN
25479315,FOODIN
29206905,FOODIN
29206905,FOODAL
24386000,FOODIN
31748971,FOODIN
31748971,FOODAL
15086490,FOODIN
24362456,FOODIN
24362456,FOODAL
32390702,FOODIN
32390702,FOODAL
29980277,FOODIN
29980277,FOODAL
27160286,FOODIN
26214243,FOODIN
26214243,FOODAL
23069892,FOODIN
31291018,FOODIN
28831700,FOODIN
22870787,FOODIN
33477357,FOODIN
32827294,FOODIN
33115439,FOODIN
30210122,FOODIN
29259381,FOODIN
22162417,FOODIN
24257177,FOODIN
26956449,FOODIN
34334003,FOODIN
26757782,FOODIN
21077766,FOODIN
24165563,FOODIN
26291968,FOODIN
26212674,FOODIN
32817264,FOODIN
25342395,FOODIN
33011865,FOODIN
20353346,FOODIN
29739111,FOODIN
21797707,FOODIN
33546372,FOODIN
19689926,FOODIN
29748317,FOODIN
23382688,FOODIN
27714961,FOODIN
18318767,FOODIN
28499394,FOODIN
26264216,FOODIN
26139425,FOODIN
23306084,FOODIN
26684509,FOODIN
33230154,FOODIN
23620805,FOODIN
30450693,FOODIN
23741301,FOODIN
29476070,FOODIN
17065149,FOODIN
31481661,FOODIN
18685869,FOODIN
20953611,FOODIN
17021946,FOODIN
20046412,FOODIN
20046412,FOODAL
34965180,FOODIN
24456035,FOODIN
34523697,FOODIN
34523697,FOODAL
30079801,FOODIN
32744306,FOODIN
31175206,FOODIN
16443755,FOODIN
24728165,FOODIN
28178077,FOODIN
24466047,FOODIN
21757629,FOODIN
33833304,FOODIN
29085208,FOODIN
29085208,FOODAL
29802709,FOODIN
16980656,FOODIN
21698144,FOODIN
28388439,FOODIN
22641177,FOODIN
33974187,FOODIN
26759267,FOODIN
18351429,FOODIN
18351429,FOODAL
32899315,FOODIN
32899315,FOODAL
19967574,FOODIN
19967574,FOODAL
23400211,FOODIN
23400211,FOODAL
30713308,FOODIN
33803783,FOODIN
33803783,FOODAL
16385663,FOODIN
32051376,FOODIN
19465590,FOODIN
22790142,FOODIN
32512676,FOODIN
32512676,FOODAL
24117178,FOODIN
24117178,FOODAL
20373849,FOODIN
16179998,FOODIN
28828621,FOODIN
18799086,FOODIN
27656843,FOODIN
34606655,FOODIN
26337145,FOODIN
25073670,FOODIN
26466703,FOODIN
23166428,FOODIN
17329916,FOODIN
15458961,FOODIN
22892512,FOODIN
22892512,FOODAL
34103660,FOODIN
34103660,FOODAL
33177260,FOODIN
27181238,FOODIN
16702743,FOODIN
26360812,FOODIN
26360812,FOODAL
26027984,FOODIN
31308342,FOODIN
29784018,FOODIN
29784018,FOODAL
32218442,FOODIN
32218442,FOODAL
32542557,FOODIN
21636646,FOODIN
22359581,FOODIN
22359581,FOODAL
25824902,FOODIN
25824902,FOODAL
22595313,FOODIN
22595313,FOODAL
30407525,FOODIN
30407525,FOODAL
29746547,FOODIN
33541344,FOODIN
33541344,FOODAL
16783379,FOODIN
20922527,FOODIN
17713552,FOODIN
24453067,FOODIN
24268183,FOODIN
28899405,FOODIN
11809723,FOODIN
34450641,FOODIN
22279059,FOODIN
10700180,FOODIN
34053449,FOODIN
34053449,FOODAL
22908883,FOODIN
22908883,FOODAL
31556326,FOODIN
34869061,FOODIN
34869061,FOODAL
32730134,FOODIN
32730134,FOODAL
30063981,FOODIN
30063981,FOODAL
28633443,FOODIN
28633443,FOODAL
23314669,FOODIN
23314669,FOODAL
31146413,FOODIN
31146413,FOODAL
32289499,FOODIN
32289499,FOODAL
33119074,FOODIN
33119074,FOODAL
28259484,FOODIN
28259484,FOODAL
26752461,FOODIN
26752461,FOODAL
29462388,FOODIN
29462388,FOODAL
28099495,FOODIN
28099495,FOODAL
17389035,FOODIN
19828376,FOODIN
19828376,FOODAL
30200338,FOODIN
30200338,FOODAL
33426097,FOODIN
33426097,FOODAL
28253332,FOODIN
28253332,FOODAL
29701656,FOODIN
29701656,FOODAL
29868004,FOODIN
29868004,FOODAL
26449230,FOODIN
26449230,FOODAL
18005441,FOODIN
19128145,FOODIN
25580430,FOODIN
21994215,FOODIN
24337955,FOODIN
12213850,FOODIN
34397809,FOODIN
20137703,FOODIN
29253005,FOODIN
17667143,FOODIN
25323794,FOODIN
21411255,FOODIN
24410296,FOODIN
17989043,FOODIN
22079369,FOODIN
31847438,FOODIN
14508625,FOODIN
32493284,FOODIN
33562891,FOODIN
19436932,FOODIN
22248077,FOODIN
22511967,FOODIN
28390570,FOODIN
29458346,FOODIN
22882944,FOODIN
21570196,FOODIN
27323138,FOODIN
32934756,FOODIN
27778160,FOODIN
28440412,FOODIN
27019440,FOODIN
20959426,FOODIN
31906708,FOODIN
24954179,FOODIN
26334887,FOODIN
16504171,FOODIN
22328322,FOODIN
17609999,FOODIN
19175383,FOODIN
11846326,FOODIN
15647972,FOODIN
24481879,FOODIN
30497379,FOODIN
24662368,FOODIN
31854503,FOODIN
30275003,FOODIN
32623341,FOODIN
24003435,FOODIN
32822435,FOODIN
34828308,FOODIN
26892688,FOODIN
30513082,FOODIN
30513082,FOODAL
34705124,FOODIN
26385482,FOODIN
30183354,FOODIN
26258650,FOODIN
33997957,FOODIN
30461124,FOODIN
14576042,FOODIN
32735948,FOODIN
28361844,FOODIN
20034091,FOODIN
24142340,FOODIN
28701297,FOODIN
25383784,FOODIN
22495003,FOODIN
26114387,FOODIN
24566295,FOODIN
24566295,FOODAL
33981304,FOODIN
33981304,FOODAL
29875205,FOODIN
29875205,FOODAL
34944487,FOODIN
34944487,FOODAL
30339652,FOODIN
26510020,FOODIN
30279689,FOODIN
19022408,FOODIN
24025454,FOODIN
29500217,FOODIN
27206134,FOODIN
27206134,FOODAL
12393616,FOODIN
22077524,FOODIN
26776344,FOODIN
32434137,FOODIN
27814292,FOODIN
21264913,FOODIN
18833580,FOODIN
18316676,FOODIN
25702797,FOODIN
23062290,FOODIN
20037921,FOODIN
25740197,FOODIN
24154666,FOODIN
23277133,FOODIN
22132185,FOODIN
30107643,FOODIN
28725034,FOODIN
28725034,FOODAL
22580835,FOODIN
22580835,FOODAL
21298027,FOODIN
21298027,FOODAL
26898941,FOODIN
26898941,FOODAL
28187197,FOODIN
28187197,FOODAL
33927210,FOODIN
33927210,FOODAL
33806685,FOODIN
33806685,FOODAL
33237595,FOODIN
32423041,FOODIN
32423041,FOODAL
19100679,FOODIN
20799361,FOODIN
33833232,FOODIN
33833232,FOODAL
34622235,FOODIN
34622235,FOODAL
32066975,FOODIN
32066975,FOODAL
24026447,FOODIN
34302029,FOODIN
34302029,FOODAL
24962563,FOODIN
24962563,FOODAL
24871462,FOODIN
24871462,FOODAL
20626469,FOODIN
32677196,FOODIN
15790786,FOODIN
15790786,FOODAL
33391475,FOODIN
33391475,FOODAL
33753098,FOODIN
33753098,FOODAL
15972446,FOODIN
15972446,FOODAL
34066544,FOODIN
34066544,FOODAL
33327223,FOODIN
33327223,FOODAL
34298172,FOODIN
34298172,FOODAL
33925601,FOODIN
33925601,FOODAL
